value
Corynebacterium sp. HMSC069E04
Corynebacterium sp. HMSC11E11
Corynebacterium stationis
Corynebacterium striatum
Corynebacterium terpenotabidum
Corynebacterium ureicelerivorans
Corynebacterium urinapleomorphum
Corynebacterium variabile
Corynebacterium xerosis
Cronobacter dublinensis
Crossiella equi
Cryptosporangium arvum
Cryptosporangium aurantiacum
Cupriavidus gilardii
Cupriavidus metallidurans
Cupriavidus taiwanensis
Curvibacter gracilis
Curvibacter lanceolatus
Curvibacter sp. AEP1-3
Curvibacter sp. PAE-UM
Cutibacterium acnes
Cystobacter fuscus
Dechloromonas agitata
Dechloromonas aromatica
Dechloromonas denitrificans
Defluviimonas alba
Deinococcus ficus
Delftia acidovorans
Delftia sp. Cs1-4
Delftia sp. HK171
Delftia sp. K82
Delftia sp. ZNC0008
Dermacoccus sp. Ellin185
Derxia gummosa
Desulfovibrio alaskensis
Desulfovibrio desulfuricans
Desulfovibrio fairfieldensis
Desulfovibrio legallii
Desulfovibrio piger
Desulfovibrio sp. 6_1_46AFAA
Dethiosulfovibrio salsuginis
Devosia crocina
Devosia enhydra
Devosia psychrophila
Devosia sp. 17-2-E-8
Devosia sp. A16
Devosia sp. H5989
Devosia sp. Leaf420
Devosia sp. Leaf64
Devosia sp. Root105
Devosia sp. Root413D1
Dialister succinatiphilus
Diaphorobacter polyhydroxybutyrativorans
Dietzia cinnamea
Dietzia lutea
Dietzia psychralcaliphila
Dietzia sp. HMSC21D01
Dietzia sp. oral taxon 368
Dietzia sp. UCD-THP
Dietzia timorensis
Dokdonella immobilis
Dokdonella koreensis
Dolosigranulum pigrum
Dongia sp. URHE0060
Dorea longicatena
Duganella sacchari
Duganella sp. CF402
Duganella sp. CF517
Duganella zoogloeoides
Dyadobacter beijingensis
Dyadobacter crusticola
Dyadobacter fermentans
Dyadobacter soli
Dyella sp. 4MSK11
Edaphobacillus lindanitolerans
Edaphobacter aggregans
Edwardsiella piscicida
Eggerthellaceae bacterium AT8
Eikenella sp. HMSC071B05
Elioraea tepidiphila
Elizabethkingia anophelis
Empedobacter brevis
Endomicrobium proavitum
Enhydrobacter aerosaccus
Ensifer adhaerens
Ensifer aridi
Ensifer sojae
Ensifer sp. BR816
Enterobacter asburiae
Enterobacter cancerogenus
Enterobacter hormaechei
Enterobacter mori
Enterobacter roggenkampii
Enterobacter sp. 10-1
Enterobacter sp. 9-2
Enterobacter sp. MGH 24
Enterobacter sp. NFIX59
Enterobacter sp. SA187
Enterobacteriaceae bacterium
Enterobacteriaceae bacterium ATCC 29904
Enterococcus casseliflavus
Enterococcus cecorum
Enterococcus devriesei
Enterococcus faecium
Enterococcus sp. 8G7_MSG3316
Erwinia billingiae
Erwinia persicina
Erysipelothrix rhusiopathiae
Erysipelothrix tonsillarum
Erythrobacter sp. SG61-1L
Escherichia coli
Ethanoligenens harbinense
Eubacterium callanderi
Eubacterium ramulus
Euzebya sp. DY32-46
Exiguobacterium marinum
Exiguobacterium profundum
Exiguobacterium sibiricum
Exiguobacterium sp. AT1b
Exiguobacterium sp. HVEsp1
Exiguobacterium sp. JLM-2
Exiguobacterium sp. Leaf187
Exiguobacterium sp. Leaf196
Exiguobacterium sp. MH3
Exiguobacterium sp. OS-77
Exiguobacterium sp. U13-1
Exiguobacterium sp. ZOR0005
