Genus	Sum	Percent	Protein	Host_Genus
Acidocella	1	0.0162680982593135	pc1n9nomod	Gorilla
Acidovorax	35	0.569383439075972	pc1n9nomod	Gorilla
Acinetobacter	34	0.553115340816658	pc1n9nomod	Gorilla
Actinobacillus	73	1.18757117292988	pc1n9nomod	Gorilla
Actinomyces	8	0.130144786074508	pc1n9nomod	Gorilla
Actinomycetospora	1	0.0162680982593135	pc1n9nomod	Gorilla
Advenella	38	0.618187733853912	pc1n9nomod	Gorilla
Aeribacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Aerococcaceae	3	0.0488042947779405	pc1n9nomod	Gorilla
Aerococcus	32	0.520579144298032	pc1n9nomod	Gorilla
Aeromicrobium	1	0.0162680982593135	pc1n9nomod	Gorilla
Aeromonas	7	0.113876687815194	pc1n9nomod	Gorilla
Afipia	5	0.0813404912965674	pc1n9nomod	Gorilla
Aggregatibacter	876	14.2508540751586	pc1n9nomod	Gorilla
Agrobacterium	3	0.0488042947779405	pc1n9nomod	Gorilla
Alcaligenes	4	0.065072393037254	pc1n9nomod	Gorilla
Altererythrobacter	9	0.146412884333821	pc1n9nomod	Gorilla
Alysiella	1	0.0162680982593135	pc1n9nomod	Gorilla
Aminobacter	3	0.0488042947779405	pc1n9nomod	Gorilla
Amphibacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Anaerolineaceae	1	0.0162680982593135	pc1n9nomod	Gorilla
Anaeromyxobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Anoxybacillus	21	0.341630063445583	pc1n9nomod	Gorilla
Aquabacterium	1	0.0162680982593135	pc1n9nomod	Gorilla
Aquamicrobium	6	0.0976085895558809	pc1n9nomod	Gorilla
Aquitalea	5	0.0813404912965674	pc1n9nomod	Gorilla
Arcobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Arthrobacter	3	0.0488042947779405	pc1n9nomod	Gorilla
Aurantimonas	2	0.032536196518627	pc1n9nomod	Gorilla
Aureimonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Azoarcus	3	0.0488042947779405	pc1n9nomod	Gorilla
Azospira	6	0.0976085895558809	pc1n9nomod	Gorilla
Azospirillum	2	0.032536196518627	pc1n9nomod	Gorilla
Bacillus	148	2.4076785423784	pc1n9nomod	Gorilla
Bartonella	1	0.0162680982593135	pc1n9nomod	Gorilla
Betaproteobacteria	1	0.0162680982593135	pc1n9nomod	Gorilla
Bibersteinia	7	0.113876687815194	pc1n9nomod	Gorilla
Bilophila	6	0.0976085895558809	pc1n9nomod	Gorilla
Blastomonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Bordetella	22	0.357898161704897	pc1n9nomod	Gorilla
Bosea	2	0.032536196518627	pc1n9nomod	Gorilla
Brachymonas	2	0.032536196518627	pc1n9nomod	Gorilla
Bradyrhizobium	13	0.211485277371075	pc1n9nomod	Gorilla
Brenneria	9	0.146412884333821	pc1n9nomod	Gorilla
Breoghania	1	0.0162680982593135	pc1n9nomod	Gorilla
Brevibacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Brevibacterium	1	0.0162680982593135	pc1n9nomod	Gorilla
Brevundimonas	12	0.195217179111762	pc1n9nomod	Gorilla
Burkholderia	7	0.113876687815194	pc1n9nomod	Gorilla
Burkholderiales	7	0.113876687815194	pc1n9nomod	Gorilla
Buttiauxella	1	0.0162680982593135	pc1n9nomod	Gorilla
Caldimonas	2	0.032536196518627	pc1n9nomod	Gorilla
Candidatus	11	0.178949080852448	pc1n9nomod	Gorilla
Cardiobacterium	95	1.54546933463478	pc1n9nomod	Gorilla
Carnobacterium	18	0.292825768667643	pc1n9nomod	Gorilla
Caulobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Chitiniphilus	1	0.0162680982593135	pc1n9nomod	Gorilla
Chromobacterium	8	0.130144786074508	pc1n9nomod	Gorilla
Citrobacter	11	0.178949080852448	pc1n9nomod	Gorilla
Collimonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Colwellia	1	0.0162680982593135	pc1n9nomod	Gorilla
Comamonas	74	1.2038392711892	pc1n9nomod	Gorilla
Conexibacter	2	0.032536196518627	pc1n9nomod	Gorilla
Corynebacterium	51	0.829673011224988	pc1n9nomod	Gorilla
Cupriavidus	10	0.162680982593135	pc1n9nomod	Gorilla
Curvibacter	6	0.0976085895558809	pc1n9nomod	Gorilla
Delftia	5	0.0813404912965674	pc1n9nomod	Gorilla
Derxia	1	0.0162680982593135	pc1n9nomod	Gorilla
Desulfovibrio	3	0.0488042947779405	pc1n9nomod	Gorilla
Devosia	6	0.0976085895558809	pc1n9nomod	Gorilla
Diaphorobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Dickeya	14	0.227753375630389	pc1n9nomod	Gorilla
Duganella	1	0.0162680982593135	pc1n9nomod	Gorilla
Dyella	5	0.0813404912965674	pc1n9nomod	Gorilla
Edwardsiella	1	0.0162680982593135	pc1n9nomod	Gorilla
Eikenella	64	1.04115828859606	pc1n9nomod	Gorilla
Ensifer	2	0.032536196518627	pc1n9nomod	Gorilla
Enterobacter	8	0.130144786074508	pc1n9nomod	Gorilla
Enterobacteriaceae	13	0.211485277371075	pc1n9nomod	Gorilla
Enterococcus	59	0.959817797299496	pc1n9nomod	Gorilla
Erwinia	4	0.065072393037254	pc1n9nomod	Gorilla
Erysipelothrix	131	2.13112087197007	pc1n9nomod	Gorilla
Erythrobacter	2	0.032536196518627	pc1n9nomod	Gorilla
Escherichia	22	0.357898161704897	pc1n9nomod	Gorilla
Exiguobacterium	15	0.244021473889702	pc1n9nomod	Gorilla
Facklamia	2	0.032536196518627	pc1n9nomod	Gorilla
Fictibacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Gallaecimonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Gallibacterium	2	0.032536196518627	pc1n9nomod	Gorilla
Geobacillus	2	0.032536196518627	pc1n9nomod	Gorilla
Gibbsiella	4	0.065072393037254	pc1n9nomod	Gorilla
Glaciecola	1	0.0162680982593135	pc1n9nomod	Gorilla
Glaesserella	15	0.244021473889702	pc1n9nomod	Gorilla
Gluconobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Gracilibacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Granulicatella	9	0.146412884333821	pc1n9nomod	Gorilla
Grimontia	3	0.0488042947779405	pc1n9nomod	Gorilla
Haemophilus	69	1.12249877989263	pc1n9nomod	Gorilla
Hafnia	1	0.0162680982593135	pc1n9nomod	Gorilla
Halobacillus	2	0.032536196518627	pc1n9nomod	Gorilla
Halothiobacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Herbaspirillum	12	0.195217179111762	pc1n9nomod	Gorilla
Hoeflea	3	0.0488042947779405	pc1n9nomod	Gorilla
Hydrogenophaga	8	0.130144786074508	pc1n9nomod	Gorilla
Hyphomicrobium	1	0.0162680982593135	pc1n9nomod	Gorilla
Hyphomonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Idiomarina	3	0.0488042947779405	pc1n9nomod	Gorilla
Janthinobacterium	11	0.178949080852448	pc1n9nomod	Gorilla
Jeotgalibacillus	1	0.0162680982593135	pc1n9nomod	Gorilla
Ketogulonicigenium	1	0.0162680982593135	pc1n9nomod	Gorilla
Kingella	35	0.569383439075972	pc1n9nomod	Gorilla
Klebsiella	22	0.357898161704897	pc1n9nomod	Gorilla
Kosakonia	2	0.032536196518627	pc1n9nomod	Gorilla
Kurthia	73	1.18757117292988	pc1n9nomod	Gorilla
Lactobacillus	94	1.52920123637547	pc1n9nomod	Gorilla
Laribacter	11	0.178949080852448	pc1n9nomod	Gorilla
Lautropia	203	3.30242394664064	pc1n9nomod	Gorilla
Lelliottia	4	0.065072393037254	pc1n9nomod	Gorilla
Lentibacillus	4	0.065072393037254	pc1n9nomod	Gorilla
Limnohabitans	1	0.0162680982593135	pc1n9nomod	Gorilla
Listeria	1	0.0162680982593135	pc1n9nomod	Gorilla
Luteimonas	8	0.130144786074508	pc1n9nomod	Gorilla
Lysinibacillus	45	0.732064421669107	pc1n9nomod	Gorilla
Lysobacter	13	0.211485277371075	pc1n9nomod	Gorilla
Macrococcus	639	10.3953147877013	pc1n9nomod	Gorilla
Magnetospirillum	2	0.032536196518627	pc1n9nomod	Gorilla
Mannheimia	17	0.276557670408329	pc1n9nomod	Gorilla
Martelella	1	0.0162680982593135	pc1n9nomod	Gorilla
Massilia	2	0.032536196518627	pc1n9nomod	Gorilla
Melaminivora	5	0.0813404912965674	pc1n9nomod	Gorilla
Melissococcus	2	0.032536196518627	pc1n9nomod	Gorilla
Mesorhizobium	5	0.0813404912965674	pc1n9nomod	Gorilla
Methylibium	1	0.0162680982593135	pc1n9nomod	Gorilla
Methylobacillus	9	0.146412884333821	pc1n9nomod	Gorilla
Methylobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Methylobacterium	4	0.065072393037254	pc1n9nomod	Gorilla
Methylorubrum	4	0.065072393037254	pc1n9nomod	Gorilla
Methylotenera	1	0.0162680982593135	pc1n9nomod	Gorilla
Methyloversatilis	3	0.0488042947779405	pc1n9nomod	Gorilla
Micromonospora	5	0.0813404912965674	pc1n9nomod	Gorilla
Microvirga	4	0.065072393037254	pc1n9nomod	Gorilla
Mitsuaria	1	0.0162680982593135	pc1n9nomod	Gorilla
Mixta	1	0.0162680982593135	pc1n9nomod	Gorilla
Morganella	1	0.0162680982593135	pc1n9nomod	Gorilla
Neisseria	1100	17.8949080852448	pc1n9nomod	Gorilla
Neomegalonema	1	0.0162680982593135	pc1n9nomod	Gorilla
Neorhizobium	2	0.032536196518627	pc1n9nomod	Gorilla
Nesterenkonia	1	0.0162680982593135	pc1n9nomod	Gorilla
Nitrosospira	2	0.032536196518627	pc1n9nomod	Gorilla
Novosphingobium	3	0.0488042947779405	pc1n9nomod	Gorilla
Oceanicola	1	0.0162680982593135	pc1n9nomod	Gorilla
Oceanimonas	4	0.065072393037254	pc1n9nomod	Gorilla
Oceanisphaera	3	0.0488042947779405	pc1n9nomod	Gorilla
Oceanobacillus	11	0.178949080852448	pc1n9nomod	Gorilla
Ochrobactrum	8	0.130144786074508	pc1n9nomod	Gorilla
Oleiagrimonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Oligella	1	0.0162680982593135	pc1n9nomod	Gorilla
Ottowia	42	0.683260126891166	pc1n9nomod	Gorilla
Oxalobacteraceae	2	0.032536196518627	pc1n9nomod	Gorilla
Paenibacillus	3	0.0488042947779405	pc1n9nomod	Gorilla
Paenisporosarcina	1	0.0162680982593135	pc1n9nomod	Gorilla
Pandoraea	1	0.0162680982593135	pc1n9nomod	Gorilla
Pannonibacter	2	0.032536196518627	pc1n9nomod	Gorilla
Pantoea	15	0.244021473889702	pc1n9nomod	Gorilla
Paraburkholderia	4	0.065072393037254	pc1n9nomod	Gorilla
Parageobacillus	2	0.032536196518627	pc1n9nomod	Gorilla
Parashewanella	3	0.0488042947779405	pc1n9nomod	Gorilla
Pasteurella	14	0.227753375630389	pc1n9nomod	Gorilla
Pasteurellaceae	10	0.162680982593135	pc1n9nomod	Gorilla
Pectobacterium	2	0.032536196518627	pc1n9nomod	Gorilla
Pelagibacterium	1	0.0162680982593135	pc1n9nomod	Gorilla
Phocaeicola	1	0.0162680982593135	pc1n9nomod	Gorilla
Photobacterium	13	0.211485277371075	pc1n9nomod	Gorilla
Photorhabdus	1	0.0162680982593135	pc1n9nomod	Gorilla
Phytobacter	4	0.065072393037254	pc1n9nomod	Gorilla
Piscinibacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Planococcus	6	0.0976085895558809	pc1n9nomod	Gorilla
Polaromonas	2	0.032536196518627	pc1n9nomod	Gorilla
Polymorphum	2	0.032536196518627	pc1n9nomod	Gorilla
Proteus	6	0.0976085895558809	pc1n9nomod	Gorilla
Providencia	484	7.87375955750773	pc1n9nomod	Gorilla
Pseudoalteromonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Pseudogulbenkiania	1	0.0162680982593135	pc1n9nomod	Gorilla
Pseudomonas	3	0.0488042947779405	pc1n9nomod	Gorilla
Pseudopropionibacterium	19	0.309093866926956	pc1n9nomod	Gorilla
Pseudorhodoplanes	4	0.065072393037254	pc1n9nomod	Gorilla
Pseudovibrio	1	0.0162680982593135	pc1n9nomod	Gorilla
Pseudoxanthomonas	12	0.195217179111762	pc1n9nomod	Gorilla
Psychromonas	2	0.032536196518627	pc1n9nomod	Gorilla
Rahnella	1	0.0162680982593135	pc1n9nomod	Gorilla
Ralstonia	6	0.0976085895558809	pc1n9nomod	Gorilla
Ramlibacter	4	0.065072393037254	pc1n9nomod	Gorilla
Raoultella	3	0.0488042947779405	pc1n9nomod	Gorilla
Rheinheimera	31	0.504311046038718	pc1n9nomod	Gorilla
Rhizobium	7	0.113876687815194	pc1n9nomod	Gorilla
Rhodanobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Rhodobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Rhodococcus	1	0.0162680982593135	pc1n9nomod	Gorilla
Rhodoferax	1	0.0162680982593135	pc1n9nomod	Gorilla
Rhodomicrobium	1	0.0162680982593135	pc1n9nomod	Gorilla
Rhodopseudomonas	2	0.032536196518627	pc1n9nomod	Gorilla
Rhodospirillum	1	0.0162680982593135	pc1n9nomod	Gorilla
Robiginitomaculum	2	0.032536196518627	pc1n9nomod	Gorilla
Roseateles	1	0.0162680982593135	pc1n9nomod	Gorilla
Roseomonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Rubrivivax	3	0.0488042947779405	pc1n9nomod	Gorilla
Rummeliibacillus	2	0.032536196518627	pc1n9nomod	Gorilla
Salinicoccus	1	0.0162680982593135	pc1n9nomod	Gorilla
Salmonella	16	0.260289572149016	pc1n9nomod	Gorilla
Serpentinomonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Serratia	15	0.244021473889702	pc1n9nomod	Gorilla
Shewanella	13	0.211485277371075	pc1n9nomod	Gorilla
Sideroxydans	2	0.032536196518627	pc1n9nomod	Gorilla
Simonsiella	2	0.032536196518627	pc1n9nomod	Gorilla
Sinorhizobium	5	0.0813404912965674	pc1n9nomod	Gorilla
Sodalis	5	0.0813404912965674	pc1n9nomod	Gorilla
Solibacillus	29	0.471774849520091	pc1n9nomod	Gorilla
Sorangium	3	0.0488042947779405	pc1n9nomod	Gorilla
Sphingobium	9	0.146412884333821	pc1n9nomod	Gorilla
Sphingomonas	7	0.113876687815194	pc1n9nomod	Gorilla
Sphingopyxis	3	0.0488042947779405	pc1n9nomod	Gorilla
Spiribacter	1	0.0162680982593135	pc1n9nomod	Gorilla
Sporolactobacillus	2	0.032536196518627	pc1n9nomod	Gorilla
Sporosarcina	60	0.976085895558809	pc1n9nomod	Gorilla
Staphylococcus	142	2.31006995282252	pc1n9nomod	Gorilla
Starkeya	2	0.032536196518627	pc1n9nomod	Gorilla
Stenotrophomonas	298	4.84789328127542	pc1n9nomod	Gorilla
Sulfuritalea	1	0.0162680982593135	pc1n9nomod	Gorilla
Tatumella	2	0.032536196518627	pc1n9nomod	Gorilla
Tenacibaculum	1	0.0162680982593135	pc1n9nomod	Gorilla
Tessaracoccus	2	0.032536196518627	pc1n9nomod	Gorilla
Thalassospira	1	0.0162680982593135	pc1n9nomod	Gorilla
Thauera	3	0.0488042947779405	pc1n9nomod	Gorilla
Thioalkalivibrio	1	0.0162680982593135	pc1n9nomod	Gorilla
Thioflavicoccus	1	0.0162680982593135	pc1n9nomod	Gorilla
Thiomicrorhabdus	1	0.0162680982593135	pc1n9nomod	Gorilla
Thiomonas	5	0.0813404912965674	pc1n9nomod	Gorilla
Ureibacillus	10	0.162680982593135	pc1n9nomod	Gorilla
Vagococcus	17	0.276557670408329	pc1n9nomod	Gorilla
Variovorax	17	0.276557670408329	pc1n9nomod	Gorilla
Vibrio	35	0.569383439075972	pc1n9nomod	Gorilla
Virgibacillus	2	0.032536196518627	pc1n9nomod	Gorilla
Vitreoscilla	2	0.032536196518627	pc1n9nomod	Gorilla
Vogesella	4	0.065072393037254	pc1n9nomod	Gorilla
Wohlfahrtiimonas	1	0.0162680982593135	pc1n9nomod	Gorilla
Xanthomonas	12	0.195217179111762	pc1n9nomod	Gorilla
Xenorhabdus	11	0.178949080852448	pc1n9nomod	Gorilla
Yersinia	5	0.0813404912965674	pc1n9nomod	Gorilla
Yokenella	1	0.0162680982593135	pc1n9nomod	Gorilla
Total	6147	100	pc1n9nomod	Gorilla
[Haemophilus]	2	0.102354145342886	pc1n9nomod	Alouatta
[Mannheimia]	5	0.255885363357216	pc1n9nomod	Alouatta
Acetobacteraceae	1	0.0511770726714432	pc1n9nomod	Alouatta
Achromobacter	3	0.15353121801433	pc1n9nomod	Alouatta
Acidovorax	5	0.255885363357216	pc1n9nomod	Alouatta
Actinobacillus	17	0.870010235414534	pc1n9nomod	Alouatta
Actinobaculum	1	0.0511770726714432	pc1n9nomod	Alouatta
Afipia	3	0.15353121801433	pc1n9nomod	Alouatta
Aggregatibacter	669	34.2374616171955	pc1n9nomod	Alouatta
Agrobacterium	2	0.102354145342886	pc1n9nomod	Alouatta
Alicycliphilus	1	0.0511770726714432	pc1n9nomod	Alouatta
Alysiella	2	0.102354145342886	pc1n9nomod	Alouatta
Aminobacter	2	0.102354145342886	pc1n9nomod	Alouatta
Amorphus	1	0.0511770726714432	pc1n9nomod	Alouatta
Aquabacterium	4	0.204708290685773	pc1n9nomod	Alouatta
Aquaspirillum	2	0.102354145342886	pc1n9nomod	Alouatta
Aquitalea	1	0.0511770726714432	pc1n9nomod	Alouatta
Azoarcus	5	0.255885363357216	pc1n9nomod	Alouatta
Bilophila	4	0.204708290685773	pc1n9nomod	Alouatta
Bordetella	3	0.15353121801433	pc1n9nomod	Alouatta
Bosea	4	0.204708290685773	pc1n9nomod	Alouatta
Bradyrhizobium	8	0.409416581371546	pc1n9nomod	Alouatta
Breoghania	1	0.0511770726714432	pc1n9nomod	Alouatta
Brevundimonas	3	0.15353121801433	pc1n9nomod	Alouatta
Burkholderia	5	0.255885363357216	pc1n9nomod	Alouatta
Burkholderiales	3	0.15353121801433	pc1n9nomod	Alouatta
Caldimonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Candidatus	2	0.102354145342886	pc1n9nomod	Alouatta
Cardiobacterium	193	9.87717502558854	pc1n9nomod	Alouatta
Castellaniella	2	0.102354145342886	pc1n9nomod	Alouatta
Caulobacter	3	0.15353121801433	pc1n9nomod	Alouatta
Cellvibrio	6	0.307062436028659	pc1n9nomod	Alouatta
Chelatococcus	1	0.0511770726714432	pc1n9nomod	Alouatta
Chitinimonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Chitiniphilus	1	0.0511770726714432	pc1n9nomod	Alouatta
Chromobacterium	4	0.204708290685773	pc1n9nomod	Alouatta
Citrobacter	6	0.307062436028659	pc1n9nomod	Alouatta
Comamonas	10	0.511770726714432	pc1n9nomod	Alouatta
Corynebacterium	9	0.460593654042989	pc1n9nomod	Alouatta
Crenobacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Cupriavidus	5	0.255885363357216	pc1n9nomod	Alouatta
Curvibacter	3	0.15353121801433	pc1n9nomod	Alouatta
Dechloromonas	3	0.15353121801433	pc1n9nomod	Alouatta
Desulfovibrio	1	0.0511770726714432	pc1n9nomod	Alouatta
Devosia	3	0.15353121801433	pc1n9nomod	Alouatta
Diaphorobacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Dickeya	9	0.460593654042989	pc1n9nomod	Alouatta
Dyella	2	0.102354145342886	pc1n9nomod	Alouatta
Edwardsiella	1	0.0511770726714432	pc1n9nomod	Alouatta
Eikenella	29	1.48413510747185	pc1n9nomod	Alouatta
Ensifer	1	0.0511770726714432	pc1n9nomod	Alouatta
Enterobacter	6	0.307062436028659	pc1n9nomod	Alouatta
Enterobacteriaceae	1	0.0511770726714432	pc1n9nomod	Alouatta
Erysipelothrix	6	0.307062436028659	pc1n9nomod	Alouatta
Escherichia	6	0.307062436028659	pc1n9nomod	Alouatta
Gemmata	1	0.0511770726714432	pc1n9nomod	Alouatta
Gibbsiella	3	0.15353121801433	pc1n9nomod	Alouatta
Glaesserella	1	0.0511770726714432	pc1n9nomod	Alouatta
Grimontia	2	0.102354145342886	pc1n9nomod	Alouatta
Haemophilus	1	0.0511770726714432	pc1n9nomod	Alouatta
Halomonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Herbaspirillum	2	0.102354145342886	pc1n9nomod	Alouatta
Herminiimonas	3	0.15353121801433	pc1n9nomod	Alouatta
Hydrogenophaga	3	0.15353121801433	pc1n9nomod	Alouatta
Hyphomicrobium	1	0.0511770726714432	pc1n9nomod	Alouatta
Janthinobacterium	6	0.307062436028659	pc1n9nomod	Alouatta
Kingella	188	9.62128966223132	pc1n9nomod	Alouatta
Klebsiella	1	0.0511770726714432	pc1n9nomod	Alouatta
Kocuria	1	0.0511770726714432	pc1n9nomod	Alouatta
Kosakonia	1	0.0511770726714432	pc1n9nomod	Alouatta
Laribacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Lautropia	22	1.12589559877175	pc1n9nomod	Alouatta
Leclercia	2	0.102354145342886	pc1n9nomod	Alouatta
Leminorella	2	0.102354145342886	pc1n9nomod	Alouatta
Leptothrix	2	0.102354145342886	pc1n9nomod	Alouatta
Limnobaculum	2	0.102354145342886	pc1n9nomod	Alouatta
Lonsdalea	4	0.204708290685773	pc1n9nomod	Alouatta
Luteimonas	3	0.15353121801433	pc1n9nomod	Alouatta
Lysobacter	4	0.204708290685773	pc1n9nomod	Alouatta
Macrococcus	1	0.0511770726714432	pc1n9nomod	Alouatta
Mannheimia	16	0.818833162743091	pc1n9nomod	Alouatta
Massilia	14	0.716479017400205	pc1n9nomod	Alouatta
Melaminivora	1	0.0511770726714432	pc1n9nomod	Alouatta
Mesorhizobium	1	0.0511770726714432	pc1n9nomod	Alouatta
Methylibium	1	0.0511770726714432	pc1n9nomod	Alouatta
Methylobacterium	6	0.307062436028659	pc1n9nomod	Alouatta
Methylomonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Methylophilus	1	0.0511770726714432	pc1n9nomod	Alouatta
Methyloversatilis	2	0.102354145342886	pc1n9nomod	Alouatta
Methylovulum	1	0.0511770726714432	pc1n9nomod	Alouatta
Micromonospora	2	0.102354145342886	pc1n9nomod	Alouatta
Mitsuaria	1	0.0511770726714432	pc1n9nomod	Alouatta
Mizugakiibacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Necropsobacter	14	0.716479017400205	pc1n9nomod	Alouatta
Neisseria	338	17.2978505629478	pc1n9nomod	Alouatta
Neorhizobium	1	0.0511770726714432	pc1n9nomod	Alouatta
Nitrosomonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Noviherbaspirillum	1	0.0511770726714432	pc1n9nomod	Alouatta
Oceanisphaera	1	0.0511770726714432	pc1n9nomod	Alouatta
Oleiagrimonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Oligotropha	1	0.0511770726714432	pc1n9nomod	Alouatta
Ottowia	83	4.24769703172978	pc1n9nomod	Alouatta
Pantoea	1	0.0511770726714432	pc1n9nomod	Alouatta
Paraburkholderia	2	0.102354145342886	pc1n9nomod	Alouatta
Paracoccus	3	0.15353121801433	pc1n9nomod	Alouatta
Pasteurella	4	0.204708290685773	pc1n9nomod	Alouatta
Pectobacterium	2	0.102354145342886	pc1n9nomod	Alouatta
Photobacterium	1	0.0511770726714432	pc1n9nomod	Alouatta
Photorhabdus	4	0.204708290685773	pc1n9nomod	Alouatta
Phycicoccus	1	0.0511770726714432	pc1n9nomod	Alouatta
Phytobacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Piscinibacter	4	0.204708290685773	pc1n9nomod	Alouatta
Polaromonas	3	0.15353121801433	pc1n9nomod	Alouatta
Pseudogulbenkiania	5	0.255885363357216	pc1n9nomod	Alouatta
Pseudopropionibacterium	3	0.15353121801433	pc1n9nomod	Alouatta
Pseudorhodoplanes	2	0.102354145342886	pc1n9nomod	Alouatta
Pseudoxanthomonas	5	0.255885363357216	pc1n9nomod	Alouatta
Rahnella	1	0.0511770726714432	pc1n9nomod	Alouatta
Ralstonia	5	0.255885363357216	pc1n9nomod	Alouatta
Ramlibacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Rheinheimera	1	0.0511770726714432	pc1n9nomod	Alouatta
Rhizobacter	2	0.102354145342886	pc1n9nomod	Alouatta
Rhizobium	6	0.307062436028659	pc1n9nomod	Alouatta
Rhodobacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Rhodoferax	1	0.0511770726714432	pc1n9nomod	Alouatta
Rhodomicrobium	1	0.0511770726714432	pc1n9nomod	Alouatta
Rhodopseudomonas	4	0.204708290685773	pc1n9nomod	Alouatta
Rubrivivax	1	0.0511770726714432	pc1n9nomod	Alouatta
Rudaea	1	0.0511770726714432	pc1n9nomod	Alouatta
Salmonella	7	0.358239508700102	pc1n9nomod	Alouatta
Serpentinomonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Serratia	3	0.15353121801433	pc1n9nomod	Alouatta
Shewanella	3	0.15353121801433	pc1n9nomod	Alouatta
Simonsiella	8	0.409416581371546	pc1n9nomod	Alouatta
Sinorhizobium	1	0.0511770726714432	pc1n9nomod	Alouatta
Sphingobium	3	0.15353121801433	pc1n9nomod	Alouatta
Sphingomonas	5	0.255885363357216	pc1n9nomod	Alouatta
Sphingopyxis	1	0.0511770726714432	pc1n9nomod	Alouatta
Stappia	1	0.0511770726714432	pc1n9nomod	Alouatta
Stenotrophomonas	6	0.307062436028659	pc1n9nomod	Alouatta
Sulfuritalea	1	0.0511770726714432	pc1n9nomod	Alouatta
Tessaracoccus	2	0.102354145342886	pc1n9nomod	Alouatta
Thauera	2	0.102354145342886	pc1n9nomod	Alouatta
Thiomonas	2	0.102354145342886	pc1n9nomod	Alouatta
Tolumonas	1	0.0511770726714432	pc1n9nomod	Alouatta
Variovorax	2	0.102354145342886	pc1n9nomod	Alouatta
Vibrio	10	0.511770726714432	pc1n9nomod	Alouatta
Virgibacillus	1	0.0511770726714432	pc1n9nomod	Alouatta
Vitreoscilla	1	0.0511770726714432	pc1n9nomod	Alouatta
Xanthobacter	1	0.0511770726714432	pc1n9nomod	Alouatta
Xanthomonas	3	0.15353121801433	pc1n9nomod	Alouatta
Yersinia	2	0.102354145342886	pc1n9nomod	Alouatta
Total	1954	100	pc1n9nomod	Alouatta
Acinetobacter	95	3.68074389771406	pc1n10nomod	Homo
Aeromonas	1	0.0387446726075165	pc1n10nomod	Homo
Aggregatibacter	1504	58.2719876017048	pc1n10nomod	Homo
Allochromatium	1	0.0387446726075165	pc1n10nomod	Homo
Azoarcus	1	0.0387446726075165	pc1n10nomod	Homo
Blastococcus	3	0.116234017822549	pc1n10nomod	Homo
Cardiobacterium	314	12.1658271987602	pc1n10nomod	Homo
Chlorobium	33	1.27857419604804	pc1n10nomod	Homo
Chromohalobacter	1	0.0387446726075165	pc1n10nomod	Homo
Comamonas	9	0.348702053467648	pc1n10nomod	Homo
Desulfobacter	3	0.116234017822549	pc1n10nomod	Homo
Duganella	1	0.0387446726075165	pc1n10nomod	Homo
Eikenella	66	2.55714839209609	pc1n10nomod	Homo
Enterobacter	2	0.0774893452150329	pc1n10nomod	Homo
Fusobacterium	54	2.09221232080589	pc1n10nomod	Homo
Geobacter	1	0.0387446726075165	pc1n10nomod	Homo
Gordonia	15	0.581170089112747	pc1n10nomod	Homo
Kingella	13	0.503680743897714	pc1n10nomod	Homo
Lautropia	1	0.0387446726075165	pc1n10nomod	Homo
Marinobacter	4	0.154978690430066	pc1n10nomod	Homo
Massilia	2	0.0774893452150329	pc1n10nomod	Homo
